id,subject_area,q,oa,ob,oc,od,oe,key
8f931976-e0a0-56da-a354-17240f3a5b39,MATEMATIK,"$d(f(x+1)) = \frac{(2x+1) d(x^2)}{x}$ olduğuna göre, $f'(x)$ kaçtır?",1,2,3,4,5,D
7078fccf-482d-5039-9e1a-badd7805c438,EDEBIYAT,Aşağıdakilerden hangisi bu parçada aktarılan sanat anlayışıyla ilgili eser vermemiştir?,Mustafa Kutlu,Selim İleri,Sâmiha Ayverdi,Peyami Safa,Mahmut Yesari,E
928f4648-c2c5-58a1-8df0-3b10f6098a0a,MATEMATIK,$\arccos(-\frac{2}{3}) + \arccos(\frac{2}{3})$ ifadesinin eşiti aşağıdakilerden hangisidir?,$0$,$\frac{\pi}{4}$,$\frac{\pi}{2}$,$\frac{2\pi}{3}$,$\pi$,E
a6d5dd77-4471-516f-b738-a3ad929d14a5,KIMYA,"$2NO_2(g) \to N_2O_4(g)$
Yukarıdaki tepkimeye göre 16 mol $NO_2$ gazı $N_2O_4$ gazına dönüşürken ortamda toplam 12 mol gaz karışımı bulunduğu anda $NO_2$ gazının yüzde kaçı harcanmış olur?",40,50,60,70,80,B
dc04c1f3-e23a-54ee-bd02-f6fc59f5f4d2,MATEMATIK,"a ve b birer pozitif tam sayı olmak üzere, $a \# b$ ifadesi, a, b'nin böleni ise $a \# b = \frac{b}{a}$ b, a'nın böleni ise $a \# b = \frac{a}{b}$ olarak tanımlanıyor. Örnek: $4 \# 8 = \frac{8}{4} = 2$ $6 \# 2 = \frac{6}{2} = 3$ n ve 6, en az biri diğerinin böleni olan iki pozitif tam sayı olmak üzere, $n \# 6 + 6 \# n = 4$ denklemini sağlayan n sayılarının toplamı kaçtır?",15,16,17,18,19,B
6dd28a5a-0ed7-59ca-b8e6-fdb19e5d1574,MATEMATIK,"$x, y$ ve $z$ birbirinden farklı birer pozitif gerçek sayıdır. $A = \log_y x + \log_x y + \log_z x$ olarak veriliyor. $A$'nın en büyük değeri $0$'dır. $A$'nın en büyük değeri $0$ olduğuna göre, $\log_y (y-z) + \log_x (x-z) + \log_z (x-y)$ toplamının sonucu kaç olur?",-4,-3,-2,-1,0,E
4a00547c-1959-5ab4-beae-990638f77b9f,MATEMATIK,"Eşitsizliğinin çözüm kümesi aşağıdakilerden hangisidir?
$1 + \log_4 (4-x) - \log_{10} (2\log x - 1) \ge 10$",{0},"(0,2)",(2),"(1,2)","(1,2,4)",D
4819fe07-5574-5913-893b-6ba19608fec4,GEOMETRI,"Koordinat düzleminde merkezi $y=2x$ doğrusu üzerinde olan çember x eksenine A(4,0) noktasında teğettir. Buna göre, çemberin yarıçapı kaç birimdir?",2,4,6,8,10,D
69d22af0-d069-5e69-b317-0383a5638ff3,EDEBIYAT,"Ankara adlı romanında Cumhuriyet'in ilk on yılını, Panorama I'de Cumhuriyet'in ilanından sonraki inkılapları devrini, Panorama II'de ise Atatürk'ün vefatından sonraki yıllarını işlemiştir. ---- yaşadığı süre zarfında Türk milletinin; Tanzimat'tan Türkiye Cumhuriyeti'nin kuruluşu ve Cumhuriyet'in işleyişi aşamasındaki yaşantısını ele almıştır.
Bu parçada boş bırakılan yere aşağıdaki sanatçılardan hangisi getirilmelidir?",Yakup Kadri Karaosmanoğlu,Halide Edip Adıvar,Reşat Nuri Güntekin,Mithat Cemal Kuntay,Refik Halit Karay,A
4e3b7f7d-1e9e-5650-b3dd-6bf5fce491c0,MATEMATIK,"$a = \sin 42^\circ$
$b = \sin 72^\circ$
$c = \sin 32^\circ$
oldu
ğuna göre, $a, b$ ve $c$ sayılarının doğru sıralanışı aşağıdakilerden hangisidir?",$c < b < a$,$a < c < b$,$c < a < b$,$b < a < c$,$b < c < a$,C
8e25af5f-acc3-5627-b7ae-106929f21e7f,MATEMATIK,"Bir ABC üçgeninde, $\sin\text{A} \cdot \sin\text{B} = \frac{1}{3}$ ve $\cos\text{A} \cdot \cos\text{B} = \frac{1}{2}$ olduğuna göre, $\cos\text{C}$ kaçtır?",$\frac{1}{6}$,$-\frac{1}{6}$,$\frac{5}{6}$,$-\frac{5}{6}$,$\frac{1}{3}$,B
f65c13d1-34ee-54e9-97b2-2cb3e0a5ab60,MATEMATIK,"Çiçekçide çalışan Ahmet o gün sabah hazırladıkları 100 demet çiçeğin her demetinde kaç tane kırmızı gül olduğunu saymıştır. Ahmet demetlerde toplam 144 tane kırmızı gül bulunduğunu saymıştır.
Ayrıca,
• Her demette en fazla 2 tane kırmızı gül bulunduğunu
• Kırmızı gül bulunmayan demet sayısının kırmızı gül bulunan demet sayısının $\frac{1}{4}$ katı olduğunu fark etmiştir.
Buna göre, toplam kaç tane demette yalnız bir tane kırmızı gül bulunur?",10,12,14,16,20,D
785efb18-ad47-5242-a969-4a7c372a5c14,MATEMATIK,"Salih'in kemerinde bulunan eşit aralıklı 6 tane delik ile kemerin iğnesi aynı hizadadır. 3 tane deliği A, B ve C ile harflendirilen bu kemerin görünümü aşağıda verilmiştir.
Salih, kemerin iğnesini A deliğinden geçirip kemeri bağladığında kemerin çevresinin uzunluğu $74,3 \text{ cm}$; B deliğinden geçirip kemeri bağladığında ise kemerin çevresinin uzunluğu $78,1 \text{ cm}$ oluyor.
Buna göre, Salih kemerin iğnesini C deliğinden geçirip kemeri bağladığında kemerin çevresinin uzunluğu kaç cm olur?","83,5","83,8","84,1","84,4","84,7",E
45da656d-787a-5909-b3f7-444484128010,MATEMATIK,$3=\sqrt{x+\sqrt{x+3}}$ denkleminin kökler çarpımı kaçtır?,6,8,12,18,9,A
