id,subject_area,q,oa,ob,oc,od,oe,key
92f44e9f-8a1a-5b2a-8d57-9a665754a8f7,EDEBIYAT,"Köylülük hayatının bir türlü katlanamadığım ve hâlâ halledemediğim en zor tarafı temizlik sorunudur... Burada suyu bulmak için her gün ta çaya kadar gitmek gerekiyor. Çayın suyu ise bir akar balçıktır. Gerçi köyün içinde su yolu değildir. Fakat gerek kuyudan gerek çeşmeden başı, her gün sabahtan akşama kadar doludur. Abdest alan ihtiyarlar, evlerine su taşıyan kadınlar, kuzular ve akla sığmayacak derecede pis oyunlara oynayan çocuklar hep oradadır. Bazı, çaya kadar gitmekten üşenen kadınların da çamaşırlarını çeşmenin yalağında yıkadıkları olur. Bu parçayla ilgili aşağıdakilerden hangisi söylenemez?",Köylünün durumu kahraman bakış açısı ile aktarılmaktadır.,Yaşananların anlatıcı üzerindeki etkisi işlenmektedir.,Aydın ile halk arasındaki uçurum ele alınmaktadır.,Olay hikâyesine özgü bir anlatım sergilenmektedir.,Anlatıcının düşünceleri gözlem ve betimlemelerle verilmektedir.,A
97f73a01-fbda-5112-b9c7-bcd899bc49a7,MATEMATIK,"$\int_{-3}^{2} (2x - a|x|) dx = -\frac{25}{2}$ olduğuna göre, $a$ değeri kaçtır?",1,2,-\frac{2}{5},3,\frac{7}{2},C
f478c695-a6a2-52e0-9ae8-d5115e9b8e97,MATEMATIK,${\left\{ x^m \right\}^{\frac{1}{m}}} - {\left\{ x^n \right\}^{\frac{1}{n+1}}} - {\left\{ x^2 \right\}^{\frac{1}{2}}}$ ifadesinin eşiti aşağıdakilerden hangisidir?,$x$,$2x$,$x^2$,$2x^2$,$3x$,A
f87b147a-db05-5d90-9a52-d6121c9f4da3,MATEMATIK,"30 soruluk bir yarışma programında her doğru cevap için yarışmacıya 60 puan verilmekte, her yanlış cevap için yarışmacıdan 20 puan alınmaktadır. Cevaplanmayan sorular için ise herhangi bir işlem yapılmamaktadır. Fatma bu yarışmada 2 soru cevaplamayarak 1200 puan aldığına göre kaç tane soruyu yanlış cevaplamıştır?",4,5,6,7,8,C
ac0ff58f-a251-559b-b181-b24abe964700,GEOMETRI,"Dik koordinat düzleminde $y = kx$ doğrusu ile $x + y = 0$ doğrusu arasındaki geniş açı $105^\circ$ olduğuna göre, $k$ aşağıdakilerden hangisi olabilir?",$-\sqrt{3}$,$-\sqrt{2}$,$1$,$\sqrt{2}$,$\sqrt{3}$,A
745adddf-8bda-5403-a2d7-4fc51bddcc7e,TURKCE,"Modern Zamanlar, 1936 yılından, sessiz ve sesli sinemanın bir karışımıdır. Bu yapıtla Charlie Chaplin düşüncelerini seyircisine icra etmek, herkesin görmesi için düşüncelerini rol yaparak, davranışlarıyla ortaya koymayı istiyordu. Onun ayakları 45 derecelik açıyla kıvrılıyor ve kalçası havaya kalkık, kolları iki yanda sallanıyor ve gözleri sadece gerekli olduğunda kırpılıyordu. O, bu filmle birlikte bakışlarında, hareketlerinde, hikayelerindeki toplumsal kurallara riayet eden insanlarla etkileşimlerinde, insanlığın çarpık bir tasvirini yarattı. Bu parçanın anlatımında aşağıdakilerden hangilerine başvurulmuştur?",Öyküleme - betimleme,Tanımlama - açıklama,Açıklama - öyküleme,Açıklama - betimleme,Tanımlama - karşılaştırma,D
1e0ba1f5-2474-5066-99b4-542401b29fa1,MATEMATIK,"$a, b, c$ birer asal sayı ve $a < b < c$ olmak üzere;
$a^2 + b^2 + c^2 = 174$
olduğunu göre,
$\frac{b+c}{a}$
işleminin sonucu kaçtır?",9,10,11,12,13,C
eed17adf-7b9c-54d7-b27b-fedb5acf9325,GEOMETRI,"ABC eşkenar üçgen, $[AE] \perp [DC]$ (F), $[AD] = [BE]$, $m(\widehat{AFD}) = \alpha$. Yukarıdaki verilere göre, $\alpha$ kaç derecedir?",45,60,75,80,90,B
26981852-98ee-564e-85fb-7a30c8158703,KIMYA,"p orbitalleri ile ilgili,
I. Manyetik kuantum sayısı ($m_l$) -1, 0, +1 değerlerini alır.
II. Aynı enerji değerine karşılık gelen 3 tane p orbitali bulunur.
III. En küçük baş kuantum sayıları 1'dir.
ifadelerinden hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",B
789ec0cd-1a31-503c-ac1b-527ac8279333,MATEMATIK,İşleminin sonucu kaçtır? $\frac{1}{(\sqrt{3}-1)(\sqrt{3}-1)}-\frac{1}{\sqrt{3}}$,2,1,$\sqrt{3}-2$,$2\sqrt{3}$,$\sqrt{3}$,E
