id,subject_area,q,oa,ob,oc,od,oe,key
bcab6d87-8edd-53b2-b1b3-7c8216b0c8c2,FIZIK,Aşağıda su dalgaları ile verilen bilgilerden hangisi yanlıştır?,Sadece enine dalgalardır.,Derin ortamda sığ ortama göre daha hızlı ilerler.,Bir engele çarptığında yansımaya uğrar.,Ortam değiştirdiğinde kırılmaya uğrayabilir.,Yayılma sürati kaynağın frekansına bağlı değildir.,A
dd7a1a8e-93a7-5713-9123-898e5178a0d4,MATEMATIK,"Aşağıda verilen, I. $\sqrt{x}$ II. $\sqrt[3]{x^2}$ III. $\frac{1}{x^2+1}$ fonksiyonlarından hangileri tüm reel sayılarda türevlenebilir?",Yalnız III,I ve II,I ve III,II ve III,"I, II ve III",A
f4f1821e-ce08-5719-a9b4-e11a4857d017,KIMYA,"Kapalı bir kapta $CH_4$ ve $C_2H_4$ gazlarından oluşan bir karışım yeterince $O_2$ ile tamamen yakılıyor. Son durumda kapta toplam 1,8 mol $CO_2$ ve 2 mol $H_2O$ bulunduğuna göre karışımdaki $CH_4$ gazının molce yüzdesi kaçtır?",20,40,50,60,80,B
31b9f25f-f1fb-5bb9-aef8-1405d3952e7f,MATEMATIK,"Yusuf ve Emre'nin ikisinde de birer tane aynı uzunlukta ip vardır.
• Yusuf, ipinin bir ucundan $64 \text{ cm}$ kesip kalanını $8$ er cm'lik parçalara ayırıyor.
• Emre, ipinin bir ucundan $212 \text{ cm}$ kesip kalanını $7$ şer cm'lik parçalara ayırıyor.
Bu durumda Yusuf'un elindeki eşit parça sayısı, Emre'nin elindeki eşit parça sayısından $6$ fazla oluyor.
Buna göre, iplerden birinin uzunluğu kaç cm'dir?",912,872,812,972,842,B
96aefd8c-ab30-58c2-8c12-ad2ceab8173c,MATEMATIK,"Erzurum'dan diğer kentlere uçuşları olan iki hava yolu firması bulunmaktadır. Bu firmalardan; • biri İstanbul'a günde 5 uçuş, İzmir'e günde 1 uçuş • diğeri İstanbul'a günde 4 uçuş, Ankara'ya günde 2 uçuş düzenlemektedir. Bir günde, Erzurum'dan hareket eden bu iki firmadan rastgele birer uçuş seçiliyor. Buna göre seçilen bu uçuşların farklı kentlere gitme olasılığı kaçtır?",$\frac{1}{2}$,$\frac{2}{3}$,$\frac{4}{9}$,$\frac{5}{12}$,$\frac{5}{18}$,E
cfabb60d-95db-525f-b76d-fdc24a5b864b,MATEMATIK,$A = 6+15+24+...+105$ eşitliği veriliyor. A sayısının her bir terimi 5 artırılırsa A sayısı ne kadar artar?,80,60,65,40,20,B
2375f19f-844c-5395-be94-a643436b603e,MATEMATIK,"Saatte $500$ km sabit hızla giden bir uçak kendisinden $9000$ km uzaklıkta bulunan hedefe sabit hızla giden bir roket yolluyor. Roket hedefe ulaştıktan $2$ saat sonra uçak da hedefe ulaştığına göre, bu roket durgun hâlde bulunan uçaktan atılmış olsaydı saatteki hızı kaç km olurdu?",250,350,550,650,750,E
8eca6301-34a7-525d-9e84-3327444de882,MATEMATIK,"$(a_n) = \{1^2, 2^2, 3^2, ..., n^2, ...\}$ dizisinin ilk $n$ terim toplamı $S_n$ olmak üzere, $\log(S_{100} - S_{99})$ ifadesinin sonucu kaçtır?",1,2,4,10,100,C
ff08d4e6-9232-598b-b867-4f51ac101bd1,MATEMATIK,"Gerçel sayılar kümesi üzerinde bir $f$ fonksiyonu,
$f(x) = \begin{cases} 2x^2 + \boldsymbol{\Delta} & , x < 2 \\ \boldsymbol{\square} & , x = 2 \\ x + \boldsymbol{\bullet} & , x > 2 \end{cases}$
biçiminde tanımlanıyor.
$y = f(x)$ fonksiyonu gerçel sayılar kümesinde sürekli olduğuna göre $\boldsymbol{\Delta}$, $\boldsymbol{\square}$, $\boldsymbol{\bullet}$ sembolleri sırasıyla
I. $1, 9, 1$
II. $0, 4, -4$
III. $2, 6, 7$
hangileri olabilir?",Yalnız I,Yalnız II,I ve III,I ve II,II ve III,A
83a299a5-12ea-5731-a186-168236bb192d,TURKCE,"(I) Günümüzde bireyler, doğdukları andan itibaren kendilerini teknolojinin içinde bulmaktadır ve dolayısıyla bireyin yaşamının her alanında teknoloji yer almaktadır. (II) İçinde bulunduğumuz çağda küresel rekabette ön plana çıkabilmek ve başarılı olabilmek için teknolojik beceriler önemli hâle gelmiştir. (III) 21. yy. becerileri diyebileceğimiz bu beceriler; bilgi, medya ve teknoloji becerileri, bilgi ve iletişim teknolojileri okuryazarlığı, dijital çağ okuryazarlığı gibi kavramları barındırır. (IV) Tüm bu durumlar göz önüne alınarak var olan insan gücünün doğru bir biçimde kullanılabilmesi için öğrenme ortamında teknoloji kullanımı tercih değil, zorunluluk hâline gelmiştir. (V) Bundan dolayı var olan teknolojilerin öğrenme süreçleriyle olabildiğince bütünleşmesi gerekmektedir.
Bu parçada numaralanmış cümlelerden hangisi yanlıştır?","I. cümlede, bireyin teknolojiyle yaşamının ilk yıllarında tanıştığı ve teknolojiyle iç içe olduğu vurgulanmıştır.","II. cümlede, ülkeler arası yarışta söz sahibi olabilmenin yolunun teknoloji kullanmaktan geçtiği belirtilmiştir.","III. cümlede, içinde bulunulan yüzyılın teknolojiyi kullanma ve teknoloji okuryazarlığı içerdiği ifade edilmiştir.","IV. cümlede, günümüzde teknoloji kullanımının bir seçenek değil mecburiyet olduğu açıklanmıştır.","V. cümlede, teknolojinin eğitime uyumunun zorunluluğu dile getirilmiştir.",A
