id,subject_area,q,oa,ob,oc,od,oe,key
3dbbb097-feb1-58d8-a95a-996383e0ca46,KIMYA,"Aşağıdakilerden hangisi sentez (birleşme) tep-kimesi değildir?
A) $C + 1/2O_2 \rightarrow CO$
B) $AgNO_3 + NaCl \rightarrow AgCl + NaNO_3$
C) $CaO + CO_2 \rightarrow CaCO_3$
D) $2Na + 1/2O_2 \rightarrow Na_2O$
E) $CO + Cl_2 \rightarrow COCl_2$",$C + 1/2O_2 \rightarrow CO$,$AgNO_3 + NaCl \rightarrow AgCl + NaNO_3$,$CaO + CO_2 \rightarrow CaCO_3$,$2Na + 1/2O_2 \rightarrow Na_2O$,$CO + Cl_2 \rightarrow COCl_2$,B
0e521b13-d236-515d-ac9f-7e3fae9ab893,MATEMATIK,"log$_{2}$(3x-2) = 0 olduğuna göre, x gerçek sayısı kaçtır?",$\frac{1}{12}$,$\frac{1}{6}$,$\frac{2}{3}$,$\frac{4}{3}$,2,D
ffbaa24e-dddd-54aa-8a69-516d62f67a33,KIMYA,Aşağıdaki maddelerden hangisinde altı çizili elementin yükseltgenme basamağı yanlış verilmiştir?,$SO_4^{2-}$ +4,$MgCrO_4$ +6,$HNO_3$ +5,$CaCO_3$ +4,$PO_3^{3-}$ +3,A
2431dd05-7b98-52db-b64a-47c099223c0c,MATEMATIK,"$f(x) = \frac{\sqrt[3]{x^2 \sqrt{x}}}{\sqrt{x}}$ olduğuna göre, $f'(\frac{1}{3})$ kaçtır?",$\frac{1}{2}$,$\frac{1}{3}$,$\frac{1}{4}$,$\frac{1}{5}$,$0$,E
8b52cbfc-d06a-5c48-b53a-33ef69879c25,MATEMATIK,"Bir tuğlayı sadece bir kişi örmek üzere. İki işçi 1. kattan aynı anda tuğla örmeye başlayarak yukarıdaki yapıyı oluşturacaklardır. İlk katta olan bir tuğlayı her bir işçi 2 dakikada örebilmekte, bir üst kata çıktıklarında hızları yarıya inmektedir. Buna göre, işçiler 16. tuğlalarını ördüklerinde başlangıçtan itibaren kaç dakika geçmiş olur?",84,82,80,78,76,D
e7bfdf2a-3665-5a7b-b1d2-83f11aebae61,MATEMATIK,$a$ ve $b$ gerçel sayılar olmak üzere $f(x) = ax^3 + bx^2 + x - 7$ biçiminde tanımlanan $f$ fonksiyonu daima artandır. $f'(-1) = 0$ olduğuna göre $b$ sayısının alabileceği farklı tam sayı değerlerinin toplamı kaçtır?,11,13,15,17,19,C
c780c324-630d-51e4-8465-d107b59c4358,MATEMATIK,"Yukarıda 360 tane birim kareden oluşan şekilde,
1. satırda üçün katları,
2. satırda dördün katları ve
3. satırda beşin katları yeşil renge boyanıyor.
Buna göre, kaç tane sütun tümüyle boyasızdır?",72,48,36,40,60,E
56d587f4-12a5-5ac7-b223-7cfb7861fd6f,KIMYA,"Sabit hacimli kapta $t$ °C'de;
$2X_{(g)} + Y_{2(g)} \rightleftharpoons 2Z_{(g)}$
tepkimesi dengeye ulaştığında X'in kısmi basıncı $0,2$ atm, Y ve Z'nin kısmi basınçları $0,4$ er atm'dir.
Buna göre, kısmi basınçlar türünden denge sabiti $K_p$ kaçtır?",2,4,10,20,40,B
faef0445-3f54-556d-9222-9ff2e9b9e9ba,MATEMATIK,$75-15-7-99+7+13$ işleminin sonucu kaçtır?,-12,-14,-16,-18,-20,C
c622b9ce-e39d-5727-a6b6-0690c823e35d,EDEBIYAT,Şiirlerinde yer yer Anadolu halk motiflerini işler. Aşık Veysel'i geniş kitlelere tanıtır. Nerdesin ve Orda Bir Köy Var Uzakta adlı şiirleriyle tanınır. Bazı özellikleri verilen sanatçı aşağıdakilerden hangisidir?,Cahit Külebi,Behçet Kemal Çağlar,Ahmet Kutsi Tecer,Kemalettin Kamu,Mithat Cemal Kuntay,C
e2fb2d36-1668-56d6-87f8-9cecdc0b2274,FIZIK,"Bir radyo dalgasının boşluktaki enerjisi E, ortalama hızı V, frekansı f dir.
Buna göre radyo dalgasının cam ortamında E, V ve f nicelikleri nasıl değişir?","Değişmez, Azalır, Değişmez","Azalır, Değişmez, Değişmez","Değişmez, Değişmez, Azalır","Azalır, Azalır, Azalır","Değişmez, Değişmez, Değişmez",A
d5e43592-9b17-5211-b1d4-b025082662b6,KIMYA,"$^{35}X^{2+}$ ve $^{35}Y^{2-}$ iyonları ile ilgili,
I. Proton sayıları aynı ise kimyasal özellikleri aynıdır.
II. Nötron sayıları aynı ise elektron sayıları farklıdır.
III. Elektron sayıları aynı ise farklı elementlere aittirler.
yargılarından hangileri yanlıştır?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III,A
2ac303ed-c168-5224-a650-3c11e81601d0,MATEMATIK,"Gerçek sayılarda tanımlı bire bir ve örten fonksiyonlar olan f ve g fonksiyonları ile ilgili, $3 \cdot f(x) + 5 = 2 \cdot g^{-1}(x) + 3 = x$ eşitliği veriliyor. Buna göre, $(\text{gof}^{-1})(0)$ değeri kaçtır?",12,13,14,15,16,B
6273f640-e027-5f97-a641-c67143436288,MATEMATIK,"$y = (u^2 - 2)^4$ ve $u = \sqrt{x-2}$ olduğuna göre, $\frac{dy}{dx}$ aşağıdakilerden hangisidir?",$4x^3$,$8x^3$,$4x^3 + 2$,$8x^3 + 2$,$16x^3$,B
c7611b6e-7594-5815-b057-886fb6a59fa5,TURKCE,"(I) Yazınsal metinlerde yazarın kendisini hissettirmemesi gerektiğini kararlı bir biçimde dile getiren ilk yazar Flaubert olmuştu. (II) Çünkü bir roman yazarının düşünceleri eserinin her yerine sızacaktır. (III) Ancak Flaubert'e göre yazar, bu düşünceleri romana yazdırırken okuyucuya görünmemelidir. (IV) Daha sonra pek çok usta yazar Flaubert'in bu anlayışını benimsedi ve geliştirdi. (V) Pırıltılı bir zekâsı olan Flaubert de olanın, yoklukta parlamak olduğunu görüyordu. Bu parçadaki numaralanmış cümlelerin hangisinden sonra ""O, bunu hem bir edebiyat düşüncesi olarak geliştirmiş hem de yazdığı romanlarda uygulamıştır."" cümlesi getirilmelidir?",I,II,III,IV,V,C
16d95d53-9c3b-5b82-b13c-0bdcd9687888,MATEMATIK,"$|CF| = 3\sqrt{3}$ eşitliğini sağlayan $\theta$ açısı için, $(\sec^2\theta - 2)$ ifadesinin değeri kaçtır?",$-\frac{2}{3}$,0,1,2,7,E
d09f62e6-257f-5ea7-9de8-1e39c6da0881,MATEMATIK,"$a, b$ tam sayılar için
$a < b < 0$
eşitsizliği sağlanıyor.
$n$ pozitif tam sayı olmak üzere,
$2a - b = (-1)^n \cdot b \cdot n$
olimits
olimitsolduğuna göre, $a \cdot b$ çarpımı en az kaçtır?",2,4,6,8,10,C
cb4376ce-4f1a-5b65-a971-2e59587d7b88,MATEMATIK,"$\int \frac{f'(x)-\frac{1}{x^2}}{(\frac{1}{x}+f(x))^2}dx=K$ olduğuna göre, $\int \frac{f(x)-1}{\sqrt{x}}dx$ integralinin K türünden eşiti aşağıdakilerden hangisidir?",$K^2-1$,$K+1$,$\frac{K}{4}$,$2K$,$K-1$,E
e6399b83-0cdf-5888-841c-3c1e15f154cc,MATEMATIK,"$f: \mathbb{R} \to \mathbb{R}$, $f(x) = 2x+3$ fonksiyonu veriliyor. Buna göre, $\lim_{x \to -1} \frac{f^{-1}(x)}{f(3x)}$ limitinin değeri kaçtır?",3,2,$\frac{1}{2}$,$-\frac{1}{6}$,$-\frac{1}{9}$,E
4ba38cd9-7444-58ce-b24d-f281125b34e4,MATEMATIK,"$a, b, c \in \mathbb{Z}^+$ olmak üzere, $\frac{23}{12} = a + \frac{1}{b + \frac{1}{c}}$ olduğuna göre, $a+b+c$ toplamı kaçtır?",9,10,11,13,15,D
9ab5fd1d-4902-5821-9427-2d46c2876acd,MATEMATIK,"Sedat 6 yaşında iken yapımı biten saat kulesine, 2022 yılında oğlu ile gezmeye gittiğinde oğluna ""Son doğduğunda saat kulesinin yaşı ile benim yaşımın toplamı 66 idi."" diyor.
Sedat ile oğlunun 2022 yılındaki yaşları toplamı 52 olduğuna göre saat kulesinin yapımının bittiği tarihin rakamları toplamı kaçtır?",22,23,24,25,26,B
c9dae055-f26e-5d5b-8437-8dbf68882e2b,MATEMATIK,"$n$ tam sayı olmak üzere $A = \frac{n+2}{n} + \frac{n}{n}$ olduğuna göre, $A$ sayısının kaç farklı sonucu olabilir?",Sonsuz,5,2,4,3,E
34426aea-cc58-56fd-af8e-b1a8092509ee,FIZIK,"Güneş tutulması, Dünya, Ay ve Güneş belirli bir geometrik düzende konumlandığında meydana gelir.
Buna göre, Güneş tutulmasıyla ilgili,
I. Dünya'nın her yerinden Güneş tamamen kararmış olarak görülür.
II. Dünya üzerinde Ay'ın gölgesi oluşmuş durumdadır.
III. Dünya, Ay ile Güneş'in arasında yer alır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,E
98c8fca9-a46f-5c34-9ce0-8432b1d4ad14,MATEMATIK,"Ahmet'in 6 horoz ve 15 tavuğu vardır.
• Bir horozun günlük yediği yem miktarı, bir tavuğun günlük yediği yem miktarının 2 katı kadardır.
• Ahmet, horoz ve tavuklarına 30 gün yetecek kadar yem verip tatile gitmiştir.
• Ahmet 30 günlük tatile gittikten 6 gün sonra hastalıktan dolayı 2 horoz ve 5 tavuk ölmüştür.
Bu bilgilere göre, Ahmet'in tatilden döndükten sonra kaç gün daha hayvanlarına yem vermesine gerek yoktur?",6,8,9,12,15,C
4b55bbf5-ae2b-5c17-a732-827740bd612b,MATEMATIK,"$x$ bir gerçel sayı olmak üzere, $|\cos x - 2| - |1 - \cos x|$ ifadesinin eşiti aşağıdakilerden hangisidir?",-2,-1,0,1,2,B
0bdb5d93-e17a-5f61-9955-a0fc06eba2aa,MATEMATIK,"$f(x) = x^3 - mx^2 + nx + 1$ fonksiyonu veriliyor.
$f'(x)$ fonksiyonuna $x=2$ apsisli noktasından çizilen teğeti $f''(x)$ doğrusudur.
Buna göre, $n-m$ farkı kaçtır?",1,2,3,4,5,D
049389a9-22f1-5729-b3b6-a9cfe4325aa7,MATEMATIK,"Enes, yeni baba olan oğlu Ahmet'e: ""Sen doğduğunda ben 29 yaşındaydım. Tıpkı sende benim gibi 29 yaşında baba oldun. Tebrikler."" Bu konuşma 2021 yılında geçtiğine göre, Enes'in doğum tarihi kaçtır?",1963,1968,1969,1972,1973,A
2870aa33-e2c1-5981-946a-bb3280824acf,KIMYA,"$XO + 2HCl \rightarrow XCl_2 + 2H_2O$
denklemine göre 5,6 gram XO yeteri kadar HCl ile tepkimeye girdiğinde 11 gram $XCl_2$ oluşuyor.
Buna göre, X'in atom kütlesi kaçtır? (O:16, Cl:35)",9,24,40,56,62,C
c18add5a-ce02-5014-8019-1b8289356248,KIMYA,"Metalik bağın nasıl oluştuğuyla ilgili olarak ortaya atılan elektron denizi modeli, metallerin bazı özelliklerinin açıklanmasında kullanılır.
Buna göre metallerin;
I. elektriği iletmesi,
II. tel ve levha hâline getirilebilmesi,
III. ametallerle tepkimeye girmesi
özelliklerinden hangileri elektron denizi modeliyle açıklanabilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,D
