id,subject_area,q,oa,ob,oc,od,oe,key
2d03eeac-ff85-5c9f-a478-0d99b21132b8,MATEMATIK,"$a$ gerçel sayı olmak üzere uygun koşullarda tanımlı $f(x) = (\frac{x^2 - 1}{x^a})^2$ fonksiyonu verilmektedir. $f'(1) = 12$ olduğuna göre, $a$'nın alabileceği değerler çarpımı kaçtır?",-3,-4,6,4,-2,E
a9c88aeb-f02b-5ee7-84a9-8cfbe5cb3d5b,MATEMATIK,$\sin x - \sin 9^\circ = \tan x - \tan 9^\circ$ denkleminin çözüm kümesinin alt kümelerinden biri aşağıdakilerden hangisidir?,"$\left\{9^\circ + k \cdot 360^\circ \text{ veya } -9^\circ + k \cdot 360^\circ, k \in \mathbb{Z}\right\}$","$\left\{k \cdot 360^\circ, k \in \mathbb{Z}\right\}$","$\left\{9^\circ + k \cdot 360^\circ \text{ veya } 81^\circ + k \cdot 360^\circ, k \in \mathbb{Z}\right\}$","$\left\{9^\circ + k \cdot 180^\circ \text{ veya } -9^\circ + k \cdot 180^\circ, k \in \mathbb{Z}\right\}$","$\left\{9^\circ + k \cdot 90^\circ \text{ veya } -9^\circ + k \cdot 90^\circ, k \in \mathbb{Z}\right\}$",A
5ede5560-29f2-5952-9e11-5f624d240ca8,KIMYA,"Belirli bir sıcaklıkta $N_2$, $H_2$ ve $N_2H_4$ gazları, $N_{2(g)} + 2H_{2(g)} \rightleftharpoons \frac{1}{2}N_2H_{4(g)}$ tepkimesine göre dengededir. Dengedeki bu sisteme aynı sıcaklıkta uygulanan aşağıdaki işlemlerden hangisinin beklenen sonucu karşısında yanlış verilmiştir?",Bir miktar $N_2$ gazı ekleme: Denge 1 yönüne kayar.,Bir miktar $N_2H_4$ gazı ekleme: Denge 2 yönüne kayar.,Ortamdan bir miktar $N_2$ çekme: Denge 2 yönüne kayar.,Ortamdan bir miktar $H_2$ çekme: Denge 1 yönüne kayar.,Ortamdan bir miktar $N_2H_4$ çekme: Denge 1 yönüne kayar.,B
e7be2fd9-6fcb-592e-a041-f8b2c7d78e1a,TURKCE,"Romanın geniş toplum kesimlerine hitap etmesi, istendik bir durum elbette. Hatta bu, pek çok romancı için en son hedeftir. Fakat alelade bir kurguya dayanma, basit meselelerden beslenme, güncelin orada çıkamayan, gelip geçici bir roman anlayışı, edebî düzeyimizi çok aşağılara çekecektir.
Bu parçada, aşağıdakilerin hangisine karşı çıkılmaktadır?",Kalıtoli romanların yitip gitmesine,Akılcı romanın yazmaya girişmesine,Usta işi romanların yeterince önemsenmemesine,Romanın sıradanlaşıp kalıcılıktan uzaklaşmasına,Romanın geniş kitlelerce okunmamasına,D
82d8c82a-225e-59d5-8fb1-29e8932fa739,FIZIK,Işığın metal yüzeylerden elektron sökmesi olayına fotoelektrik olay denir. Fotoelektrik olayla ilgili; I. Işığın tanecik modelini destekler. II. Foton soğurulur. III. 1 foton 1'den fazla elektron koparabilir. verilenlerden hangileri doğrudur?,Yalnız I,Yalnız II,Yalnız III,I ve II,"I, II ve III",D
546c754c-6933-547f-9efb-20e66e5e1f08,FIZIK,"Özdeş lambalar kullanılarak kurulan elektrik devresi şekildeki gibidir. Buna göre, lambaların parlaklık sıralaması aşağıdakilerden hangisidir?",N > M > K > L,N > M = K = L,N = M > K = L,N > M > L > K,N = N = K = L,A
136d1a72-eca8-5a5e-8149-5ad0163f8ad0,MATEMATIK,"Yarıçapı $r$ olan bir dairenin alanı $\pi r^2$ bağıntısıyla bulunur. Yarıçap uzunluğu $30 \text{ m}$ olan daire şeklindeki tarlayı bir traktör $24$ dakikada sürüyor. Buna göre, bu traktör aynı çalışma hızıyla yarıçapı $60 \text{ m}$ olan daire şeklindeki tarlayı kaç dakikada ilaçlar?",48,54,60,72,96,E
e57cf9e2-324f-5504-8cb0-8a8e7cd566b2,KIMYA,"$_{11}X$ ve $_{19}Y$ elementleri ile ilgili, I. son katmanlarındaki elektron sayıları, II. değerlik elektron sayıları, III. bileşiklerinde aldığı değerlikler niceliklerinden hangileri aynıdır?",Yalnız III,Yalnız II,I ve II,"I, II ve III",Yalnız I,D
59f864d2-8fce-5266-843d-740f75ea5b65,MATEMATIK,"$a, b, c$ birbirinden farklı asal sayılar olmak üzere, $X = a^2b^3c$ ve $Y = a^3bc^2$ olduğuna göre, $EKOK(X, Y)$ aşağıdakilerden hangisidir?",$a^3b^3c^2$,$a^2b^2c^2$,$abc$,$a^2b$,$a^5b^4c^3$,A
335b5c62-b7d6-58f2-9e80-692e766aa868,KIMYA,"Kimyasal türler ile ilgili aşağıdaki ifadelerden hangisi yanlıştır?
A) Na atomik bir elementtir.
B) $O_2$ moleküler bir bileşiktir.
C) $NO_3^-$ çok atomlu bir iyondur.
D) $H_2O$ üç atomlu bir bileşiktir.
E) $P_4$ çok atomlu (poliatomik) bir elementtir.",Na atomik bir elementtir.,$O_2$ moleküler bir bileşiktir.,$NO_3^-$ çok atomlu bir iyondur.,$H_2O$ üç atomlu bir bileşiktir.,$P_4$ çok atomlu (poliatomik) bir elementtir.,B
b88f9c6d-a343-550c-be94-c975768b3d03,MATEMATIK,"$A = 2+4+6+...+100$ ve $B = 1+3+5+...+99$ olduğuna göre, $A-B$ farkı kaçtır?",55,52,50,49,45,C
4c46a684-a320-5b97-92c1-479ec25c21be,TURKCE,"Camlar tutuşurken eski kafesler,
Beyaz duvarlara aksetmiş, durur.
Dağınık sürüyü toplayan sesler,
Kapıya sokulup sokağı vurur.
Bu dizelerde aşağıdakilerin hangisi yoktur?",Aldığı ekten dolayı büyük ünlü uyumuna uymayan sözcük,Yardımcı eylemle birleşik fiil oluşturulurken gerçekleşen ünlü düşmesi,Kaynaştırma ünsüzü alan sözcük,İki ünlü arasında kalarak yumuşayan sert ünsüz,Ünsüz sertleşmesine uğrayan bir sözcük,E
54445eb0-bbfd-542d-a614-69607d2130d5,MATEMATIK,$$(\log_2 x)^2 - \frac{4}{\log_2 x} + 3 < 0$$ eşitsizliğini sağlayan kaç farklı $x$ tam sayısı vardır?,22,23,24,26,27,B
ae985046-bb0f-5460-9957-39e11c6641bc,TURKCE,"Türk Dil Kurumu; Türkçenin gücünü vurgulamak, zenginliğine dikkat çekmek ve kişileri kelimeler üzerine düşünmeye teşvik etmek amacıyla “Günün Kelimesi”ni seçerek paylaşmaya başlıyor. Uygulamaların ilerleyen süreçlerinde, dijital ekranda yer alan kelimeler halk tarafından belirlenerek Türk Dil Kurumu’nun internet sayfası ve sosyal medya hesaplarına gönderilen “Günün Kelimesi” önerileri değerlendirilerek dijital ekranda yer alacak.
Bu parçadaki numaralanmış tamlamalardan hangisi türü bakımından diğerlerinden farklıdır?",I,II,III,IV,V,C
