id,subject_area,q,oa,ob,oc,od,oe,key
559380f6-129c-5d8a-9ead-9740dc67beae,MATEMATIK,"$$(a_n) = \left(\frac{2n-37}{13-n}\right)$$ dizisi sabit dizi olduğuna göre, $a_5$ kaçtır?",$\frac{17}{13}$,$\frac{23}{13}$,2,$\frac{37}{13}$,3,E
150283ee-2187-517b-b58f-8d0c33597311,MATEMATIK,"Her $n$ sayma sayısı için, $2(a_{n+2}) = (a_{n+1}) + (a_n)$ olduğuna göre, $(a_n)$ dizisinin genel terimi
I. $\sqrt{5}n+7$
II. $3n+2$
III. $2n^2+1$
ifadelerinden hangileri olabilir?",Yalnız III,I ve II,I ve III,II ve III,"I, II ve III",B
4f9c88db-f0d2-5b16-a4da-3bf1d41f69b4,EDEBIYAT,"Bireyin iç dünyasını esas alan yazarlar ile ilgili yukarıdaki numaralanmış yargılardan hangisi yanlıştır?
I. Gerçeğin insanlar tarafından farklı şekillerde algılanacağı düşüncesinden hareket ederek romanda gelişim çizgisini dıştan içe yöneltmişlerdir.
II. İnsan gerçekliğini farklı yönlerden anlatmaya gayret etmişler; olaylardan ve insanlardan hareketle bireyin psikolojisini aktarmaya çalışmışlardır.
III. Olay örgüsünü önemsememişler, merak unsurunu ikinci plana atmışlar ve tamamen insanın iç dünyasını ve içsel çatışmalarını gerçekçi tasvirlerle ortaya koymaya çalışmışlardır.
IV. Birey kavramından yola çıkarak bireysel çözümlemeler yoluyla bireyin bunalım, sıkıntı, yabancılaşma ve yalnızlıklarından sıyrılıp sosyalleşmesini sağlamayı amaçlamışlardır.
V. Eserlerde özellikle geleneksel anlatım teknikleri yerine yeni teknikler kullanırlar. İç konuşma, bilinç akışı gibi teknikleri kullanmışlardır.",I,II,III,IV,V,D
c1d7dc87-0fea-510f-a47b-45fdf03ea055,MATEMATIK,"Bir araç saatte $40 \text{ km}$ hızla bir yolu $5$ saatte alıyor. Bu araç dönüşteki hızını saatte $10 \text{ km}$ artırarak başladığı noktaya geri dönüyor. Buna göre, bu aracın dönüşte harcadığı zaman kaç saattir?",1,2,2.5,3,4,E
9452e775-dde4-57d7-a085-6787399aa5ec,MATEMATIK,"Dik koordinat düzleminde $2x+y=12$ doğrusu ile bir $d$ doğrusu $A(4,4)$ noktasında kesişmektedir. Bu iki doğru, merkezi $A(4,4)$ noktası olan her daireyi eşit alanlı dört bölgeye ayırmaktadır. Buna göre, $d$ doğrusunun denklemi aşağıdakilerden hangisidir?",$ -2x+y=-4$,$x-3y=-8$,$3x-y=16$,$x+2y=12$,$x-2y=-4$,A
315941ac-bf15-582e-9c68-6f0f27ce79e7,MATEMATIK,"$y \ge x^2$
$y \le -(x-2)^2$
eşitsizlik sisteminin çözüm kümesinde kaç tane ikili vardır?",0,1,2,3,4,A
21a61edd-d646-5de2-a7fb-155a45f10ea2,KIMYA,Aşağıda verilen VSEPR gösterimine sahip moleküllerden hangisinin molekül geometrisi yanlış verilmiştir?,AX$_2$: Doğrusal,AX$_3$: Düzlem üçgen,AX$_3$E: Üçgen piramit,AX$_2$E$_2$: Açısal,AX$_4$: Üçgen çift piramit,E
5983e40e-0d97-5455-8183-e0cf3d229ea1,MATEMATIK,"Gerçel sayılarda tanımlı $f$ ve $g$ fonksiyonları $(x-2) \cdot f(x+2) - (x+1) \cdot g(x+1) = 2 - 4x$ eşitliğini sağlamaktadır. Buna göre, $f(1) - g(1)$ ifadesinin değeri kaçtır?",-6,-4,-2,2,8,E
78b5214c-0e32-5cfe-b134-c2cc4758f9c7,MATEMATIK,"Açık alanda içinde $66$ litre su bulunan su tankına, sürekli yağan yağmurdan dolayı artış hızı $V_1(t) = 2t + 6$ ($t$ saat) olacak şekilde su dolarken su tankının altında ve yanlarında oluşan deliklerden $V_2(t) = 230 + 14t$ ($t$ saat) artış hızı ile su boşalmaktadır. Buna göre, tanktaki su seviyesi kaç saat sonra sıfır olur?",$7$,$\frac{9}{2}$,$6$,$\frac{11}{2}$,$\frac{10}{3}$,C
74bc82d8-e56a-5a75-b3bb-9958d876594e,TURKCE,"Küresel ısınma, kutuplardaki buzulların erimesini hızlandırmıştır. Bu durum okyanuslarda su düzeyinin gittikçe ... yol açacaktır. Bu durumda bazı kıyı kesimleri su altında kalacaktır. Ayrıca kutuplardaki buzulların erimesi okyanuslardaki suyun sıcaklığının düşmesine yol açacak, bu da sıcak ve soğuk su akıntılarının ... değiştirecektir.
Bu cümlede boş bırakılan yerlere aşağıdakilerden hangisi sırasıyla getirilmelidir?",azalmasına - uzunluğunu,artmasına - yönünü,alçalmasına - sistemini,düzensizleşmesine - uzaklığını,yükselmesine - düzenini,E
0f338ab0-19af-5d12-ab77-bb361537d258,MATEMATIK,$\int_{-3}^{2} (4x^3 - 7)^6 (4x^3 - 7)' dx$ integralinin değeri kaçtır?,-1,0,1,2,3,B
bb127724-7a33-519a-8bcf-bcd81b504129,EDEBIYAT,Karacaoğlan aşağıdaki türlerden hangisinde daha çok şiir vermiştir?,Lirik,Pastoral,Epik,Satirik,Didaktik,A
b1dac024-5ac3-5dc2-8dcf-94d2afc474f5,MATEMATIK,"%20 tuz içeren 60 litre tuzlu su karışımından art arda iki defa 10 litre su buharlaştırılıyor. İlk kez su buharlaştırıldığında tuz oranı %x, İkinci kez su buharlaştırıldığında tuz oranı %y olmaktadır. Buna göre, $y-x$ farkı kaçtır?",6,10,12,14,16,B
254865b2-69f6-5bfb-82ed-087c5b2ac5ce,TURKCE,"Keşfetmeyi seven bir okurum. Hem okunacak çok kitap var hem de modern hayatın başdöndürücü hızıyla yetişeceğimiz yayın trafiği bir telaş var. Yakalamak, görmek, ufuk açmak istiyoruz hepimiz. Sevdiğim yazarların yeni kitabı, okumam gerekenler hâlâ bitmedi ama ben yerlerine yenilerini de eklemek istediğim için okuma yolculuğumu daima geniş tutuyorum. Söz gelimi, kişisel gelişim kitapları hiç okumadım, okumam. Bir de çok sevdiğim hâlde nadiren şiir okurum.
Bu parçada boş bırakılan yere düşüncenin akışına göre aşağıdakilerden hangisi getirilmelidir?",Edebiyatın hemen her dalıyla ilgili kitapları okurum elbette,Son zamanlarda bilim kurgu eserlere ilgi duyduğum bir gerçek,Gerçek şu ki asla okumam dediğim türler de yok değil,Edebî bir tür olarak görmediğim alanlar da var,Elimde severek okuduğum klasik şiirimizin başyapıtı olmuş bir eseri var şimdi,C
af830ccd-51ff-5214-a16f-a651069ed254,MATEMATIK,"$y = f(x)$ fonksiyonunun grafiği aşağıda verilmiştir. $g(x) = \begin{cases} |x| & , f(x) \ge 0 \\ 2 & , f(x) < 0 \end{cases}$ olduğuna göre, $\int_{-4}^{6} g(x) dx$ integralinin değeri kaçtır?",18,20,32,36,52,C
e08b984f-755d-510b-9804-16a8a52caea4,MATEMATIK,"$f:\mathbb{R} \to \mathbb{R}$, $f(x)=-x^3-6x^2+12x+5$ fonksiyonu veriliyor. $f'(x)$ in alabileceği en büyük değer kaçtır?",6,12,24,32,48,C
31a8f6cd-cea8-5bc9-abb1-6e779e71ae6a,TURKCE,"Etkili dinleme, konuşmacıya daimi şekilde dikkat gösterilmesini gerektirir. Dinleme, pasif bir iş değildir. Yoğun bir zihni gayreti gerektirir. Mesela konuşmacının söylediklerini yalnız anlamak değil, söylenenler ile süzgeçten geçirilerek bir kısmı ileride kullanmak üzere hafızada saklanmalıdır. Bu bakımdan dinleme sırasında karşılaştığımız sorunları çözerek kötü dinleme alışkanlıklarının yerine iyi dinleme olanaklarını yaratmalıyız. Etkili bir şekilde dinleyebilmemiz için gerek konuşmacıyı ve gerekse sarf ettiği kelimeleri dikkatli bir şekilde takip edebilmek için kendimizi eğitmeliyiz.
Bu parçada asıl anlatılmak istenen aşağıdakilerden hangisidir?","Konuşmacı, kendini dinletmek adına konuştuklarına çok dikkat etmelidir.","Dinleme ve kendini iyi ifade edebilme, herkeste bulunabilecek bir özellik değildir.",Etkili dinleme için kişinin bu hususta kendini eğitmesi gerekmektedir.,Etkili dinlemek adına yapılacak hareketlerde oldukça seçici olunmalıdır.,"Kişi, karşısındaki dinlerken günlük sorunlarından kendini yalıtmayı başarabilmelidir.",C
dfbb86d6-d3f0-52c4-9fff-56758442f616,MATEMATIK,"$a, b, c$ gerçek sayılardır. $a \cdot b \cdot c > 0$, $a^2 \cdot c < 0$, $a^3+b^2>0$ olduğuna göre, aşağıdakilerden hangisi daima doğrudur?",$a+b+c<0$,$a-b<0$,$a-c<0$,$a-c-b<0$,$a+b+c>0$,E
47a7142e-bfb2-5cf0-9a49-9bb5618860fb,TURKCE,"(I) Dizüstü bilgisayar ekranları çaprazlama, bir köşeden ters köşeye genellikle 12 ile 20 inç arasında boyutlara sahiptir. (II) Büyük ekranların çözünürlükleri daha yüksek olduğundan görüntü kaliteleri daha keskin olur. (III) Büyük ekranlar daha çok yer kaplar, daha ağır olur ve pil ömrünü kısaltır. (IV) Dizüstü bilgisayar; film izlemek, oyun oynamak veya video izlemek için kullanılır. (V) Temel işlemler için kullanacak veya sıkça yanınızda taşıyacaksanız daha küçük ve hafif bir ekran tercih etmelisiniz.
Bu parçadaki numaralanmış cümlelerin hangisinde bir karşılaştırma hem de öneri söz konusudur?",I,II,III,IV,V,E
d0933310-1780-5c9e-8031-7596d16d3894,MATEMATIK,"Bir okuldaki A sınıfı, B sınıfı ve C sınıfının her birine en fazla $24$ öğrenci alınabilmektedir. Bu okula nakil gelen Melike adlı bir öğrenci bu üç sınıftan birine yerleştirilecektir. Üç sınıfta da birer arkadaşı olan Melike'nin arkadaşları Melike'ye şöyle diyor: A sınıfındaki Ahsen: Sınıflardaki boş yerlere bakılırsa bizim sınıfa gelme olasılığınla gelmeme olasılığın aynıdır. B sınıfındaki Büşra: Bizim sınıftan bir öğrenci C sınıfına geçerse sınıflardaki boş yerlere bakıldığında bizim sınıfa gelme olasılığınla, C sınıfına geçme olasılığın aynı olur. C sınıfındaki Ceyda: Sınıflardaki boş yerlere bakıldığında B sınıfına geçme olasılığın, bizim sınıfa gelme olasılığın yarısıdır. Buna göre, Melike bu okula gelmeden önce bu üç sınıftaki toplam öğrenci sayısı kaçtır?",56,58,60,62,64,B
6ae5c189-2568-5d1c-8c5b-41c6b4351d2d,MATEMATIK,log$_{3}\sqrt{3x-6} < 1$ eşitsizliğinin çözüm aralığı aşağıdakilerden hangisidir?,"$(2, \infty)$","$(1, \infty)$","$(2, 5)$","$(5, \infty)$","$(0, 5)$",C
3f39e378-27f4-55a1-a998-e612cc665d92,TURKCE,"I. İçinizdeki basılmamış fotoğraflar yaşamıyorsa bütünlük hakkındaki ve doymasının dışında kalmışsa siz büyümüyorsunuz, yaşlanmıyorsunuz demektir.
II. Dünü unutmak, yarını da unutmaktır.
III. Bu tükenme esnasında aldığınız nefeslerin bir çöplükte unutulmuş oksijeninden farkı yoktur.
IV. Yani kendi bütünlüğünüzü, varoluşunuzu feda ederek kazanabileceğiniz hiçbir şey yoktur.
V. Dününü ve yarınını unutarak kendi bütünlüğünü kaybeden başkasına bir katkısı ve sunuşu olamaz.
Numaralanmış bu cümlelerle bir paragraf oluşturulduğundan baştan ikinci ve sondan ikinci cümleler sırasıyla aşağıdakilerden hangisidir?",I - V,II - III,II - IV,III - V,V - I,A
da656492-599c-5e8e-8c23-bf3f6db82052,MATEMATIK,"Bir hareketlinin $t$ saatte aldığı yol $x(t)=4t^2-5t$ km'dir. Buna göre, hareketlinin $[1,3]$ saatleri arasındaki ortalama hızı kaç km/sa dir?",25,24,22,21,19,B
5786dc37-ddf2-5f8c-a890-064bc51f3762,MATEMATIK,"Gerçek katsayılı bir $P(x)$ polinomu için,
$P(x) - P'(x) = 16x + 48$
eşitliği veriliyor.
Buna göre, $P(1)$ değeri aşağıdakilerden hangisi olabilir?",4,8,18,16,20,E
195d1fcc-1746-5816-8923-3bc1af650a46,MATEMATIK,"$\int_{-2}^2 \frac{x^3}{x^2-5} dx$
integralinin değeri kaçtır?",$-\frac{5}{2}$,0,$\frac{5}{2}$,11,$2\pi$,B
283a3ebe-2a1d-5977-aa7e-d93620079bfe,KIMYA,"1 litrelik sabit hacimli kapalı bir kaba 2 mol $A_2$, 1 mol $B_2$ ve 2 mol $C$ gazları konuyor.
Sabit sıcaklıkta;
$A_{2(g)} + 2B_{2(g)} \rightleftharpoons 2C_{(g)}$
dengesi kurulduğunda kapta toplam 4,8 mol gaz bulunduğuna göre, tepkimenin derişimlere bağlı denge sabiti ($K_c$) aşağıdakilerden hangisinde doğru olarak verilmiştir?",$\frac{43}{27}$,$\frac{65}{9}$,$\frac{80}{9}$,$\frac{80}{21}$,$\frac{74}{21}$,C
