id,subject_area,q,oa,ob,oc,od,oe,key
00f3f5da-0421-5e3d-940c-2c25185cf506,TARIH,"İlk ve Orta Çağlarda Asya ve Avrupa arasındaki ticari faaliyetler genellikle ticaret yolları vasıtasıyla gerçekleşirdi. Bu ticarette genel olarak ipek, ipekli kumaşlar, porselen, tuz, cam eşya, değerli maden ve taşlar taşınırdı. Aynı zamanda bu ticaret yolları insanların birbirinden etkileşimine neden olmuştur.
Buna göre ticaret yollarının aşağıdakilerden hangisi üzerinde etkili olduğu söylenemez?",Ekonominin gelişmesi,Savaşların sona ermesi,Kültür alışverişinin olması,Mal değişiminin yaşanması,İhtiyaçların karşılanması,B
5a5850ab-db76-5744-9b40-ad8c651e93c9,MATEMATIK,$(x-1) \cdot P(x) = (x^2-x+1) \cdot (x^4+x^2+1)$ eşitliğini sağlayan $P(x)$ polinomu aşağıdakilerden hangisidir?,$x^6-1$,$x^6+1$,$x^{12}-1$,$x^{12}+1$,$x^{18}-1$,A
671534d8-d21b-511f-8946-363d2fdffbdc,MATEMATIK,$(1-i)^8 \cdot z$ çarpımı bir tam sayıya eşit olduğuna göre z karmaşık sayısı aşağıdakilerden hangisi olabilir?,$3+i$,$3i$,$3i-1$,$3$,$1+i$,E
236b114a-3d13-5181-9363-f571148f1c6a,MATEMATIK,"$8^{x-1} = 10^{2x-4}$ olduğuna göre, $125^x$ ifadesinin değeri kaçtır?",625,1250,2500,5000,10000,D
db6c8cb0-bc7c-5404-a7f6-263351584397,KIMYA,"X, Y ve Z elementleri ile ilgili verilen bilgilere göre,
I. X ve Z arasında elektrostatik çekim kuvvetine dayalı bileşik oluşur.
II. Y ve Z arasında oluşan bileşikteki iyonlar aynı soygaz elektron düzenindedir.
III. X ve Z arasında oluşan bileşikteki atom sayısı, Y ve Z arasında oluşan bileşiktekinden fazladır.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,I ve III,II ve III,"I, II ve III",E
a8e96079-f19f-5002-95a8-92ec18968ac0,BIYOLOJI,Bir komünitede bulunan kilit taşı türlerle ilgili aşağıdakilerden hangisi söylenemez?,Komünitede popülasyon yoğunlukları her zaman fazla olan türlerdir.,"Komüniteden ayrılmaları, o komünitenin yapısının bozulmasına yol açar.","Doğal düşmanlarının artması, komünitede üçüncü bir türün birey sayısını artırabilir.",Bazı kilit taşı türler ekosistemdeki en üst trofik basamakta yer alabilir.,Komünite türler arasındaki ilişkileri etkileyebilir.,A
f59c4f7e-d79c-5e46-bb6c-4364bb8ba974,KIMYA,"$2FeS(k) + \frac{7}{2}O_2(g) \to Fe_2O_3(k) + 2SO_2(g)$
$2SO_2(g) + O_2(g) \to 2SO_3(g)$
Yukarıdaki ardışık tepkimelere göre $40$ gram $SO_3$ gazı elde etmek için kütlece $%20$ saflıktaki $FeS$ örneğinden kaç gram kullanılmalıdır?
($O = 16 \text{ g/mol}, S = 32 \text{ g/mol}, Fe = 56 \text{ g/mol}$)",220,240,260,280,300,E
8c9737ba-1935-5019-ae4f-5381234eb808,FIZIK,"Tümsek aynalara gönderilen K, L ve N ışınlarının izledikleri yollar şekildeki gibi çizilmiştir. Buna göre, hangilerinin izlediği yol doğru çizilmiştir? (F: odak, M: merkez)",Yalnız K,Yalnız L,Yalnız N,K ve L,"K, L ve N",D
4eef775c-a0df-56d1-927b-9d12c19c676e,KIMYA,"X atomu Y atomuna 2 elektron verdiğinde oluşan iyonların elektron sayıları eşit olmaktadır.
Buna göre X ve Y atomlarının çekirdek yükleri arasındaki fark kaçtır?",1,2,3,4,5,D
741edc2e-c3c1-53b3-bf30-89ca46b7c011,EDEBIYAT,kimin gücü yeterse kahrolsun parasızlığı sefalet akıyor görülür gönül sokaklardan Bu beyitte aşağıdaki edebi sanatlardan hangisine başvurulmuştur?,İstiare,Telmih,İntak,Tevriye,Tariz,A
8fb9791e-c004-5339-9e8c-42be9a48c83f,MATEMATIK,"$i^2=-1$ olmak üzere, $z_1, z_2, z_3, z_4$ ve $z_5$ karmaşık sayıları aşağıda rastgele verilmiştir. $4+3i, 6-2i, 1+i, 2i+1, 3-4i$. Bu sayılar ile ilgili olarak $z_1+z_2=5+5i$, $z_3-z_4=3+2i$ eşitlikleri sağlanıyor. Buna göre, $z_5-z_1$ farkı aşağıdakilerden hangisidir?",$2-5i$,$-5+3i$,$5-3i$,$i$,$2+6i$,A
