ORAN/BIYOLOJI-1	ed62a698-a17b-5f56-af9e-941ba3751210	C
ORAN/BIYOLOJI-2	109e0c9a-6974-51c0-a3f6-14fff518d23b	D
ORAN/BIYOLOJI-3	5ae7ea66-24f7-5836-88ee-8c4aeb817580	B
ORAN/COGRAFYA-1	04e10013-e507-56d6-b70a-3a700e662205	A
ORAN/EDEBIYAT-1	dc55a75a-d206-54a2-a42e-524eda823cd0	B
ORAN/EDEBIYAT-2	c082d21b-4cc3-525c-99ec-e220b1f0a458	E
ORAN/EDEBIYAT-3	f4dc49fb-fee4-5467-a71f-ac6651b4addf	C
ORAN/FIZIK-1	829b9267-1eaa-538c-b91d-e81168976189	D
ORAN/FIZIK-2	0e23d334-620e-5e84-b09a-851e2ed7dc81	B
ORAN/FIZIK-3	68ade624-83e9-5874-a67a-abe135eae76b	E
ORAN/FIZIK-4	57563b88-2fe2-5c20-8029-f8be9f4a790b	C
ORAN/FIZIK-5	78748a63-e377-5a20-b16f-0df10ea0e1fb	D
ORAN/FIZIK-6	7e871fe8-9dc1-5359-904f-8ddd3c573cac	A
ORAN/GEOMETRI-1	71a746f4-c56b-505b-95db-78bc7193774f	A
ORAN/GEOMETRI-2	a1ab7ea6-2cd6-550a-af14-4a2970073fd7	A
ORAN/GEOMETRI-3	f9a8d078-6604-5c96-b16b-ed4bc5256235	A
ORAN/GEOMETRI-4	5eb7eba2-f1da-5c51-80c3-aa2daf8a48f3	E
ORAN/GEOMETRI-5	de38dc40-40b7-54e3-9b5d-7aac2eaa45e4	A
ORAN/KIMYA-1	9927e6bc-83ba-5f78-a34c-3d5f6a2ff159	A
ORAN/KIMYA-2	730b5e47-021d-5d8b-b088-51bffe471410	C
ORAN/KIMYA-3	9c80b79a-7c63-52e2-95ec-6b8677494d76	D
ORAN/KIMYA-4	fa8d37ea-cf49-52fe-91d3-c29ab2d0ff8a	E
ORAN/KIMYA-5	817be286-47c9-50d3-a18e-c812c5ea1b01	D
ORAN/KIMYA-6	1a3f25ed-d299-500f-a160-11c665523f4d	C
ORAN/KIMYA-7	e85c022f-5d36-5867-807d-ad1066142892	D
ORAN/KIMYA-8	5af7b790-5608-5745-9b7f-cbc64f20e1fb	D
ORAN/MATEMATIK-1	6d3d4484-27aa-55be-a364-59f78d7905f6	E
ORAN/MATEMATIK-2	d78763c1-54c6-54aa-bdf6-89e1a5f6bb11	D
ORAN/MATEMATIK-3	ff422411-72d0-553f-9c24-32798fec164f	D
ORAN/MATEMATIK-4	6d866d1a-c6d8-5dfd-a6a8-ef204970b9e7	E
ORAN/MATEMATIK-5	3fcac338-9fcd-5387-92da-801b84ef5ee4	D
ORAN/MATEMATIK-6	3a978b2f-7e4d-51bd-b340-3c8eddbac551	D
ORAN/MATEMATIK-7	71bb9b9e-0381-5a4b-b3bf-04c69d19a96e	A
ORAN/MATEMATIK-8	83d392e4-e772-5d81-8742-bdcf237e4d25	A
ORAN/MATEMATIK-9	615cbe61-4ec6-5c79-897e-10697aa90ae6	D
ORAN/MATEMATIK-10	d74cf0de-ac12-5a9e-a758-2d3e7207fc31	D
ORAN/MATEMATIK-11	83c66f39-1773-542c-ba0c-57992183d5b4	A
ORAN/MATEMATIK-12	3e213ca8-ab6f-5fcf-a0bd-cfe41d6bb822	A
ORAN/MATEMATIK-13	4dc3e0da-f433-5497-81ae-d932913e6e19	A
ORAN/MATEMATIK-14	06d7be58-d849-51a9-85ac-2f86c371039a	A
ORAN/MATEMATIK-15	9b87be53-582c-5027-bf9c-711f367176ab	C
ORAN/MATEMATIK-16	6b4afe68-4abf-5ad9-9b5e-c5e2e31ac07e	E
ORAN/MATEMATIK-17	b104af83-ecae-59bb-89f4-eb127dd8cc61	C
ORAN/MATEMATIK-18	597f7b2e-5fd2-5d11-9760-a41a640ce6e6	A
ORAN/MATEMATIK-19	0d340f51-b054-5d04-a82f-b7d21716db7d	C
ORAN/MATEMATIK-20	01021c5f-252e-5c89-967e-b0ac9240c01b	E
ORAN/MATEMATIK-21	63d50d46-501d-5210-b58c-be3c593bd13f	C
ORAN/MATEMATIK-22	e844bb1b-4ddf-5091-adaf-53cdc2be1f55	A
ORAN/MATEMATIK-23	57f122b3-b4e8-5c13-b29c-f18912be68ca	C
ORAN/MATEMATIK-24	2d936aee-32e9-5663-abc4-0174275e4a17	A
ORAN/SOSYAL-1	0956bc5f-05c0-5e3a-943b-1440e5e62a64	E
ORAN/TARIH-1	acd71db7-0214-57e7-aa67-ac61c6f1bef3	D
ORAN/TARIH-2	2ce792cf-4ba7-517f-a07a-38c8f260005f	A
ORAN/TARIH-3	206f8566-bc7e-5831-a8ee-b0d597382d10	E
ORAN/TURKCE-1	ce4fcc69-28ac-5cdc-b605-b90a439e6749	E
ORAN/TURKCE-2	da23867c-37c7-5d61-9ed7-544404f9251d	A
ORAN/TURKCE-3	34de54da-3c83-5471-a6a4-87e351df8f63	B
ORAN/TURKCE-4	54b7bf21-e1b0-53f2-8e2a-4d74e85fd2e9	D
ORAN/TURKCE-5	0a48d6e8-47e5-5cbe-bd0f-2295280f978a	E
ORAN/TURKCE-6	c47b44e7-71f0-5340-a722-fd63bb04b324	D
KAPSAMA/FEN-1	36d312dc-2e1f-5b61-adfa-c424c475b386	A
KAPSAMA/FEN-2	570fdb87-e77a-50c4-ae0a-39f88a8da04b	C
KAPSAMA/GENEL-1	8672c1d6-a7b7-55fe-a3ea-4951b1079d4a	A
KAPSAMA/GENEL-2	21aceb57-96e6-53ee-8aa5-f2d829086607	C
